duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,classification.,protocol_type_icmp,protocol_type_tcp,protocol_type_udp,service_IRC,service_X11,service_Z39_50,service_aol,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_harvest,service_hostnames,service_http,service_http_2784,service_http_443,service_http_8001,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH
-0.11024922,-0.007754575,-0.0048843267,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.69084648,2.6469423,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,-0.33607292,-1.2010278,0.7619263,0.53181778,-0.28028168,1.9793827,-0.20026454,-0.63953191,-0.6248708,0.16691289,-0.37638703,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077075588,0.00054059903,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.69084648,-0.14783241,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,0.54912306,0.73434256,1.2587543,1.0664013,-0.43907817,-0.48019685,-0.2891034,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077622407,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,1.5797342,-0.36811021,-0.57001307,-0.63192903,2.5591569,2.7153646,-1.5034029,5.1962075,-0.3745597,0.73434256,-1.0356876,-1.1610302,4.6953417,-0.48019685,-0.2891034,-0.54960027,-0.6248708,2.613446,2.7539137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.11024922,-0.007757471,-0.0049186444,0,11.74348,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.54238544,-0.078995591,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,-0.3745597,0.53274148,-0.84598968,-0.96056135,3.2132411,-0.18893085,-0.2891034,-0.57208318,-0.6248708,1.4391101,-0.37638703,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077118175,-0.004566764,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.66464748,-0.27173867,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,-0.3745597,0.73434256,1.2587543,1.0664013,-0.43907817,-0.44783396,-0.2891034,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077590041,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.72577849,-0.36811021,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,-0.3745597,-0.55590433,-0.53885966,-0.22550894,-0.22734951,0.87904447,0.066252025,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0076969971,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.71704549,-0.35434285,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,-0.3745597,-1.0699871,-0.28592906,-0.67099525,-0.22734951,0.2317867,-0.11142569,-0.63953191,-0.6248708,-0.35501418,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077072181,-0.0045707429,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.63844847,-0.23043658,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,-0.3745597,-1.1103073,1.2587543,1.0664013,-0.43907817,-0.44783396,-0.022586831,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077547454,-0.0048912897,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.72577849,-0.31304076,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,1.1649116,0.069059007,0.12959979,0.37589757,-0.33321384,-0.44783396,-0.2891034,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077261268,-0.0048410566,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.69084648,-0.2992734,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,0.8955041,0.73434256,1.2587543,1.0664013,-0.43907817,-0.48019685,-0.2891034,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077269785,-0.0023326346,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.69957949,-0.31304076,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,1.1649116,-1.7352706,1.2587543,1.0664013,-0.43907817,-0.15656796,0.33276859,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077622407,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,1.5448022,-0.12029768,1.6026639,1.6051037,-0.37436224,-0.3744316,-1.3441749,-0.016929598,-0.3745597,0.73434256,-0.87308939,-1.00511,-0.12148518,-0.48019685,-0.2891034,1.6087591,1.6189552,-0.38763462,-0.37638703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.11024922,-0.0077622407,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,3.4835288,-0.36811021,-0.50281688,-0.63192903,2.5279492,2.7153646,-1.5034029,5.1962075,-0.3745597,0.73434256,-1.0356876,-1.1610302,4.8541382,-0.48019685,-0.2891034,-0.45966863,-0.6248708,2.613446,2.7539137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.11024922,-0.0077622407,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,1.7456612,-0.18913449,1.6026639,1.6051037,-0.37436224,-0.3744316,-1.3896686,-0.072388503,-0.3745597,0.73434256,-0.98148822,-1.0942072,-0.015620856,-0.48019685,-0.2891034,1.6087591,1.6189552,-0.38763462,-0.37638703,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.11024922,-0.0077291931,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.71704549,-0.35434285,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,-0.3745597,-0.98934665,-0.24979612,-0.42597778,-0.17441735,0.58777847,-0.11142569,-0.63953191,-0.6248708,-0.35501418,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0060463171,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.56858445,-0.13406504,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.65754881,0.26036493,-0.3745597,0.73434256,-0.75565733,-0.87146409,-0.28028168,-0.059479296,-0.2891034,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077620704,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.62098246,-0.25797131,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.066130447,0.48220055,-0.3745597,0.73434256,-0.96342175,-1.0719329,4.0601558,0.069972258,-0.2891034,-0.57208318,-0.6248708,2.2220007,-0.37638703,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.007529885,-0.0047739134,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.72577849,-0.32680812,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,3.4741185,0.73434256,-1.0266544,-1.1387559,-0.386146,-0.48019685,-0.2891034,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077622407,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,1.2478801,-0.32680812,1.6026639,1.6051037,-0.37436224,-0.3744316,-1.4579092,-0.016929598,-0.3745597,0.73434256,-0.88212263,-1.00511,-0.12148518,-0.48019685,-0.2891034,1.6087591,1.6189552,-0.38763462,-0.37638703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.11024922,-0.0077622407,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,1.5273362,-0.23043658,1.6026639,1.6051037,-0.37436224,-0.3744316,-1.4124155,0.038529308,-0.3745597,0.73434256,-0.94535528,-1.0719329,-0.06855302,-0.48019685,-0.2891034,1.6087591,1.6189552,-0.38763462,-0.37638703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.11024922,-0.007713521,-0.0046172458,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.69084648,-0.28550604,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,1.2803719,-0.65670487,1.2587543,1.0664013,-0.43907817,-0.44783396,-0.11142569,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0075418094,-0.004848517,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.72577849,-0.34057549,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,3.4741185,-0.15270218,0.13863303,0.37589757,-0.28028168,-0.44783396,-0.11142569,-0.63953191,-0.6248708,-0.35501418,-0.34508402,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077622407,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.72577849,-0.36811021,-0.63720927,-0.63192903,2.7464028,2.7153646,0.77128311,-0.34968303,-0.3745597,0.73434256,-1.0356876,-1.1610302,4.8541382,2.756092,-0.2891034,-0.63953191,-0.6248708,2.8744095,2.7539137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.11024922,-0.0077544047,-0.0048860675,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.4201234,1.0086261,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,-0.29758614,0.73434256,1.249721,1.0664013,-0.386146,-0.48019685,-0.2891034,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077622407,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,0.56670589,-0.12029768,1.6026639,1.6051037,-0.37436224,-0.3744316,-1.2076937,-0.072388503,-0.3745597,0.73434256,-0.88212263,-1.00511,-0.06855302,-0.48019685,-0.2891034,1.6087591,1.6189552,-0.38763462,-0.37638703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.11024922,-0.0077622407,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,3.2390047,-0.36811021,-0.45801942,-0.63192903,2.4967416,2.7153646,-1.5034029,5.1962075,-0.3745597,0.73434256,-1.0356876,-1.1610302,4.8541382,-0.48019685,-0.2891034,-0.50463445,-0.6248708,2.6786869,2.7539137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.11024922,-0.0077237419,-0.0046090394,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.68211348,-0.2992734,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,-0.3745597,-1.4933493,1.2587543,1.0664013,-0.43907817,-0.38310818,-0.022586831,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077223791,-0.0043558845,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.72577849,-0.25797131,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,0.4721495,0.73434256,1.2587543,1.0664013,-0.43907817,-0.48019685,-0.2891034,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.10909737,0.36608851,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.71704549,-0.35434285,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,-0.3745597,-1.6445501,-0.62919202,-0.4482521,0.40783646,0.55541559,0.066252025,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077343035,-0.0047701832,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.72577849,-0.36811021,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,-0.3745597,-1.3925488,1.2587543,1.0664013,-0.43907817,-0.41547107,-0.20026454,-0.63953191,-0.60243254,-0.32239374,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077622407,-0.0049186444,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,0,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.31532737,-0.12029768,1.6026639,1.6051037,-0.37436224,-0.3744316,-0.59352849,0.20490602,-0.3745597,0.73434256,-0.87308939,-1.00511,-0.015620856,-0.48019685,-0.2891034,1.6087591,1.6189552,-0.38763462,-0.37638703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.11024922,-0.0077237419,-0.0046214733,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.67338048,-0.21666922,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,0.27971559,-1.7655108,1.2587543,1.0664013,-0.43907817,-0.027116408,-0.022586831,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11024922,-0.0077116471,-0.0044197949,0,-0.089486422,-0.007735985,-0.095075672,-0.027022818,1,-0.011663643,0,0,-0.01238515,-0.026180024,-0.018609896,-0.041221198,0,0,0,-0.60351646,-0.17536713,-0.63720927,-0.63192903,-0.37436224,-0.3744316,0.77128311,-0.34968303,-0.3745597,0.73434256,1.2587543,1.0664013,-0.43907817,-0.48019685,-0.2891034,-0.63953191,-0.6248708,-0.38763462,-0.37638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
